zabbix_host,train,type,coach,ip,mac,serial,config,firmware
50_6007_MAR3-B1,6007,AP,4,10.179.7.232,00:14:5A:04:58:93,3623-073001-1-05-00000678-2333,AP4m-v1-00145a045893,6.11.2-0
50_6007_MAR3-B1,6007,AP,4,10.179.7.235,00:14:5A:04:40:32,3623-073001-1-05-00000417-2314,AP1m-v1-00145a044032,6.11.2-0
50_6007_MAR3-B1,6007,AP,4,10.179.7.238,00:14:5A:04:1C:C8,3623-073001-1-04-00000104-2206,AP2m-v1-00145a041cc8,6.10.0-0
50_6007_MAR3-B1,6007,SW,4,10.179.7.183,A0:59:3A:D0:29:A0,230333,nv6-E2-v8-129,7.4.2
50_6007_MAR3-B1,6007,SW,4,10.179.7.188,A0:59:3A:D0:27:40,230314,nv6-E3-v8-129,7.4.2
50_6007_MAR3-B1,6007,SW,4,10.179.7.193,A0:59:3A:D0:29:80,230332,nv6-E1-v8-129,7.4.2
50_6007_MAR3-B1,6007,AP,5,10.179.7.224,00:14:5A:04:30:A1,3623-073001-1-05-00000224-2243,AP4m-v1-00145a0430a1,6.11.2-0
50_6007_MAR3-B1,6007,AP,5,10.179.7.225,00:14:5A:04:40:62,3623-073001-1-05-00000429-2314,AP3m-v1-00145a044062,6.10.0-0
50_6007_MAR3-B1,6007,AP,5,10.179.7.226,00:14:5A:04:40:66,3623-073001-1-05-00000430-2314,AP2m-v1-00145a044066,6.10.0-0
50_6007_MAR3-B1,6007,AP,5,10.179.7.239,00:14:5A:04:56:6C,3623-073001-1-05-00000649-2333,AP1m-v1-00145a04566c,6.11.2-0
50_6007_MAR3-B1,6007,SW,5,10.179.7.181,A0:59:3A:D0:27:A0,230317,nv6-F1-v8-129,7.4.2
50_6007_MAR3-B1,6007,SW,5,10.179.7.185,A0:59:3A:D0:27:E0,230319,nv6-F2-v8-129,7.4.2
50_6007_MAR3-B1,6007,SW,5,10.179.7.194,A0:59:3A:D0:29:40,230330,nv6-F3-v8-129,7.4.2
50_6007_MAR3-B1,6007,AP,6,10.179.7.218,00:14:5A:04:46:CF,3623-073001-1-05-00000525-2319,AP4m-v1-00145a0446cf,6.11.2-0
50_6007_MAR3-B1,6007,AP,6,10.179.7.227,00:14:5A:04:3C:74,3623-073001-1-05-00000402-2307,AP3m-v1-00145a043c74,6.10.0-0
50_6007_MAR3-B1,6007,AP,6,10.179.7.234,00:14:5A:04:47:4A,3623-073001-1-05-00000546-2319,AP1m-v1-00145a04474a,6.11.2-0
50_6007_MAR3-B1,6007,AP,6,10.179.7.236,00:14:5A:04:30:3D,3623-073001-1-05-00000206-2243,AP2m-v1-00145a04303d,6.11.2-0
50_6007_MAR3-B1,6007,SW,6,10.179.7.178,A0:59:3A:D0:20:E0,230263,nv6-B1-v8-129,7.4.2
50_6007_MAR3-B1,6007,SW,6,10.179.7.187,A0:59:3A:D0:20:C0,230262,nv6-B3-v8-129,7.4.2
50_6007_MAR3-B1,6007,SW,6,10.179.7.190,A0:59:3A:D0:2A:60,230339,nv6-B2-v8-129,7.4.2
50_6008_MAR3-B1,6008,AP,1,10.179.8.220,00:14:5A:04:62:87,3623-073001-1-05-00000786-2341,AP3-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,1,10.179.8.224,00:14:5A:04:64:05,3623-073001-1-05-00000836-2341,AP4-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,1,10.179.8.229,00:14:5A:04:64:C5,3623-073001-1-05-00000884-2341,AP2-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,1,10.179.8.238,00:14:5A:04:64:15,3623-073001-1-05-00000840-2341,AP1-v1,6.11.2-0
50_6008_MAR3-B1,6008,SW,1,10.179.8.189,A0:59:3A:D0:4D:A0,240621,nv6-A3-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,1,10.179.8.190,A0:59:3A:D0:3A:40,230466,nv6-A1-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,1,10.179.8.194,A0:59:3A:D0:54:20,240673,nv6-A2-v8-136,7.4.2
50_6008_MAR3-B1,6008,AP,2,10.179.8.221,00:14:5A:04:1D:0C,3623-073001-1-04-00000120-2206,AP1-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,2,10.179.8.223,00:14:5A:04:64:C9,3623-073001-1-05-00000885-2341,AP4-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,2,10.179.8.225,00:14:5A:04:7F:94,3623-073001-1-05-00001328-2406,AP3-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,2,10.179.8.236,00:14:5A:04:78:0F,3623-073001-1-05-00000962-2401,AP2-v1,6.11.2-0
50_6008_MAR3-B1,6008,SW,2,10.179.8.181,A0:59:3A:D0:5E:20,240753,nv6-C3-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,2,10.179.8.182,A0:59:3A:D0:62:00,240784,nv6-C1-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,2,10.179.8.192,A0:59:3A:D0:63:00,240792,nv6-C2-v8-136,7.4.2
50_6008_MAR3-B1,6008,AP,3,10.179.8.219,00:14:5A:04:7A:F0,3623-073001-1-05-00001130-2401,AP3-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,3,10.179.8.222,00:14:5A:04:64:8D,3623-073001-1-05-00000870-2341,AP4-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,3,10.179.8.228,00:14:5A:04:63:03,3623-073001-1-05-00000816-2341,AP2-v1,6.11.2-0
50_6008_MAR3-B1,6008,AP,3,10.179.8.237,00:14:5A:04:77:C5,3623-073001-1-05-00000952-2401,AP1-v1,6.11.2-0
50_6008_MAR3-B1,6008,BOX,3,10.179.8.1,7C:70:BC:70:D7:21,box1-t8.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6008_MAR3-B1,6008,SW,3,10.179.8.178,A0:59:3A:D0:5E:C0,240758,nv6-D1-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,3,10.179.8.185,A0:59:3A:D0:5B:60,240731,nv6-D3-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,3,10.179.8.187,A0:59:3A:D0:63:C0,240798,nv6-D2-v8-136,7.4.2
50_6008_MAR3-B1,6008,AP,4,10.179.8.218,00:14:5A:04:64:C1,3623-073001-1-05-00000883-2341,AP1m-v1-00145a0464c1,6.11.2-0
50_6008_MAR3-B1,6008,AP,4,10.179.8.227,00:14:5A:04:77:8C,3623-073001-1-05-00000945-2401,AP4m-v1-00145a04778c,6.11.2-0
50_6008_MAR3-B1,6008,AP,4,10.179.8.231,00:14:5A:04:77:AF,3623-073001-1-05-00000949-2401,AP3m-v1-00145a0477af,6.11.2-0
50_6008_MAR3-B1,6008,AP,4,10.179.8.241,00:14:5A:04:56:5C,3623-073001-1-05-00000645-2333,AP2m-v1-00145a04565c,6.11.2-0
50_6008_MAR3-B1,6008,SW,4,10.179.8.180,A0:59:3A:D0:5F:60,240763,nv6-E3-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,4,10.179.8.184,A0:59:3A:D0:5C:E0,240743,nv6-E1-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,4,10.179.8.195,A0:59:3A:D0:64:20,240801,nv6-E2-v8-136,7.4.2
50_6008_MAR3-B1,6008,AP,5,10.179.8.230,00:14:5A:04:6A:92,3623-073001-1-05-00000895-2343,AP4m-v1-00145a046a92,6.11.2-0
50_6008_MAR3-B1,6008,AP,5,10.179.8.233,00:14:5A:04:40:92,3623-073001-1-05-00000441-2314,AP3m-v1-00145a044092,6.11.2-0
50_6008_MAR3-B1,6008,AP,5,10.179.8.234,00:14:5A:04:62:67,3623-073001-1-05-00000778-2341,AP2m-v1-00145a046267,6.11.2-0
50_6008_MAR3-B1,6008,AP,5,10.179.8.239,00:14:5A:04:62:6F,3623-073001-1-05-00000780-2341,AP1m-v1-00145a04626f,6.11.2-0
50_6008_MAR3-B1,6008,SW,5,10.179.8.179,A0:59:3A:D0:60:60,240771,nv6-F2-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,5,10.179.8.183,A0:59:3A:D0:64:C0,240806,nv6-F3-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,5,10.179.8.188,A0:59:3A:D0:63:E0,240799,nv6-F1-v8-136,7.4.2
50_6008_MAR3-B1,6008,AP,6,10.179.8.226,00:14:5A:04:63:25,3623-073001-1-05-00000822-2341,AP4m-v1-00145a046325,6.11.2-0
50_6008_MAR3-B1,6008,AP,6,10.179.8.232,00:14:5A:04:77:84,3623-073001-1-05-00000944-2401,AP3m-v1-00145a047784,6.11.2-0
50_6008_MAR3-B1,6008,AP,6,10.179.8.235,00:14:5A:04:47:7E,3623-073001-1-05-00000559-2319,AP1m-v1-00145a04477e,6.11.2-0
50_6008_MAR3-B1,6008,AP,6,10.179.8.240,00:14:5A:04:56:58,3623-073001-1-05-00000644-2333,AP2m-v1-00145a045658,6.11.2-0
50_6008_MAR3-B1,6008,SW,6,10.179.8.186,A0:59:3A:D0:57:A0,240701,nv6-B1-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,6,10.179.8.191,A0:59:3A:D0:52:60,240659,nv6-B2-v8-136,7.4.2
50_6008_MAR3-B1,6008,SW,6,10.179.8.193,A0:59:3A:D0:65:60,240811,nv6-B3-v8-136,7.4.2
50_6010_MAR3-B1,6010,AP,1,10.179.10.218,00:14:5A:04:52:94,3623-073001-1-05-00000569-2326,AP2-v1-00145a045294,6.11.2-0
50_6010_MAR3-B1,6010,AP,1,10.179.10.222,00:14:5A:04:52:F4,3623-073001-1-05-00000583-2326,AP4-v1-00145a0452f4,6.11.2-0
50_6010_MAR3-B1,6010,AP,1,10.179.10.231,00:14:5A:04:46:B3,3623-073001-1-05-00000520-2319,AP3-v1-00145a0446b3,6.11.2-0
50_6010_MAR3-B1,6010,AP,1,10.179.10.239,00:14:5A:04:63:3B,3623-073001-1-05-00000826-2341,AP1-v1-00145a04633b,6.11.2-0
50_6010_MAR3-B1,6010,SW,1,10.179.10.178,A0:59:3A:D0:41:A0,230525,nv6-A2-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,1,10.179.10.184,A0:59:3A:D0:38:80,230452,nv6-A1-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,1,10.179.10.193,A0:59:3A:D0:39:40,230458,nv6-A3-v8-132,7.4.2
50_6010_MAR3-B1,6010,AP,2,10.179.10.220,00:14:5A:04:64:71,3623-073001-1-05-00000863-2341,AP4-v1-00145a046471,6.11.2-0
50_6010_MAR3-B1,6010,AP,2,10.179.10.223,00:14:5A:04:77:F7,3623-073001-1-05-00000958-2401,AP3-v1-00145a0477f7,6.11.2-0
50_6010_MAR3-B1,6010,AP,2,10.179.10.233,00:14:5A:04:62:07,3623-073001-1-05-00000757-2341,AP1-v1-00145a046207,6.11.2-0
50_6010_MAR3-B1,6010,AP,2,10.179.10.234,00:14:5A:04:64:4D,3623-073001-1-05-00000854-2341,AP2-v1-00145a04644d,6.11.2-0
50_6010_MAR3-B1,6010,SW,2,10.179.10.180,A0:59:3A:D0:43:C0,230542,nv6-C3-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,2,10.179.10.186,A0:59:3A:D0:4B:C0,240606,nv6-C2-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,2,10.179.10.191,A0:59:3A:D0:40:20,230513,nv6-C1-v8-132,7.4.2
50_6010_MAR3-B1,6010,AP,3,,,,,
50_6010_MAR3-B1,6010,AP,3,10.179.10.230,00:14:5A:04:78:8F,3623-073001-1-05-00000994-2401,AP3-v1-00145a04788f,6.11.2-0
50_6010_MAR3-B1,6010,AP,3,10.179.10.232,00:14:5A:04:64:5D,3623-073001-1-05-00000858-2341,AP2-v1-00145a04645d,6.11.2-0
50_6010_MAR3-B1,6010,AP,3,10.179.10.238,00:14:5A:04:7B:62,3623-073001-1-05-00001141-2401,AP1-v1-00145a047b62,6.11.2-0
50_6010_MAR3-B1,6010,BOX,3,10.179.10.1,7C:70:BC:70:D6:83,box1-t10.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6010_MAR3-B1,6010,SW,3,10.179.10.183,A0:59:3A:D0:39:E0,230463,nv6-D3-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,3,10.179.10.185,A0:59:3A:D0:4C:80,240612,nv6-D2-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,3,10.179.10.195,A0:59:3A:D0:3C:A0,230485,nv6-D1-v8-132,7.4.2
50_6010_MAR3-B1,6010,AP,4,10.179.10.226,00:14:5A:04:78:A7,3623-073001-1-05-00001000-2401,AP4m-v1-00145a0478a7,6.11.2-0
50_6010_MAR3-B1,6010,AP,4,10.179.10.227,00:14:5A:04:77:FE,3623-073001-1-05-00000959-2401,AP3m-v1-00145a0477fe,6.11.2-0
50_6010_MAR3-B1,6010,AP,4,10.179.10.237,00:14:5A:04:7A:CA,3623-073001-1-05-00001126-2401,AP2m-v1-00145a047aca,6.11.2-0
50_6010_MAR3-B1,6010,AP,4,10.179.10.240,00:14:5A:04:61:FD,3623-073001-1-05-00000755-2341,AP1m-v1-00145a0461fd,6.11.2-0
50_6010_MAR3-B1,6010,SW,4,10.179.10.182,A0:59:3A:D0:2D:20,230361,nv6-E1-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,4,10.179.10.190,A0:59:3A:D0:2C:A0,230357,nv6-E3-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,4,10.179.10.192,A0:59:3A:D0:2C:60,230355,nv6-E2-v8-132,7.4.2
50_6010_MAR3-B1,6010,AP,5,10.179.10.219,00:14:5A:04:77:70,3623-073001-1-05-00000940-2401,AP1m-v1-00145a047770,6.11.2-0
50_6010_MAR3-B1,6010,AP,5,10.179.10.221,00:14:5A:04:77:7C,3623-073001-1-05-00000943-2401,AP4m-v1-00145a04777c,6.11.2-0
50_6010_MAR3-B1,6010,AP,5,10.179.10.224,00:14:5A:04:78:AF,3623-073001-1-05-00001002-2401,AP3m-v1-00145a0478af,6.11.2-0
50_6010_MAR3-B1,6010,AP,5,10.179.10.236,00:14:5A:04:64:55,3623-073001-1-05-00000856-2341,AP2m-v1-00145a046455,6.11.2-0
50_6010_MAR3-B1,6010,SW,5,10.179.10.187,A0:59:3A:D0:2C:80,230356,nv6-F2-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,5,10.179.10.188,A0:59:3A:D0:4B:60,240603,nv6-F3-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,5,10.179.10.194,A0:59:3A:D0:4C:40,240610,nv6-F1-v8-132,7.4.2
50_6010_MAR3-B1,6010,AP,6,10.179.10.225,00:14:5A:04:64:09,3623-073001-1-05-00000837-2341,AP4m-v1-00145a046409,6.11.2-0
50_6010_MAR3-B1,6010,AP,6,10.179.10.228,00:14:5A:04:62:9F,3623-073001-1-05-00000792-2341,AP1m-v1-00145a04629f,6.11.2-0
50_6010_MAR3-B1,6010,AP,6,10.179.10.229,00:14:5A:04:62:AF,3623-073001-1-05-00000796-2341,AP3m-v1-00145a0462af,6.11.2-0
50_6010_MAR3-B1,6010,AP,6,10.179.10.235,00:14:5A:04:40:36,3623-073001-1-05-00000418-2314,AP2m-v1-00145a044036,6.11.2-0
50_6010_MAR3-B1,6010,SW,6,10.179.10.179,A0:59:3A:D0:45:60,230555,nv6-B2-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,6,10.179.10.181,A0:59:3A:D0:3B:E0,230479,nv6-B1-v8-132,7.4.2
50_6010_MAR3-B1,6010,SW,6,10.179.10.189,A0:59:3A:D0:39:A0,230461,nv6-B3-v8-132,7.4.2
50_6011_MAR3-B1,6011,AP,1,10.179.11.15,,ap1-train-6011,,
50_6011_MAR3-B1,6011,AP,1,10.179.11.16,,ap2-train-6011,,
50_6011_MAR3-B1,6011,AP,1,10.179.11.17,,ap3-train-6011,,
50_6011_MAR3-B1,6011,AP,1,10.179.11.18,,ap4-train-6011,,
50_6011_MAR3-B1,6011,SW,1,10.179.11.11,,sw1-train-6011,,
50_6011_MAR3-B1,6011,SW,1,10.179.11.12,,sw2-train-6011,,
50_6011_MAR3-B1,6011,SW,1,10.179.11.13,,sw3-train-6011,,
50_6011_MAR3-B1,6011,AP,2,10.179.11.25,,ap1-train-6011,,
50_6011_MAR3-B1,6011,AP,2,10.179.11.26,,ap2-train-6011,,
50_6011_MAR3-B1,6011,AP,2,10.179.11.27,,ap3-train-6011,,
50_6011_MAR3-B1,6011,AP,2,10.179.11.28,,ap4-train-6011,,
50_6011_MAR3-B1,6011,SW,2,10.179.11.21,,sw1-train-6011,,
50_6011_MAR3-B1,6011,SW,2,10.179.11.22,,sw2-train-6011,,
50_6011_MAR3-B1,6011,SW,2,10.179.11.23,,sw3-train-6011,,
50_6011_MAR3-B1,6011,AP,3,10.179.11.35,,ap1-train-6011,,
50_6011_MAR3-B1,6011,AP,3,10.179.11.36,,ap2-train-6011,,
50_6011_MAR3-B1,6011,AP,3,10.179.11.37,,ap3-train-6011,,
50_6011_MAR3-B1,6011,AP,3,10.179.11.38,,ap4-train-6011,,
50_6011_MAR3-B1,6011,BOX,3,10.179.11.1,,box1-train-6011,,
50_6011_MAR3-B1,6011,SW,3,10.179.11.31,,sw1-train-6011,,
50_6011_MAR3-B1,6011,SW,3,10.179.11.32,,sw2-train-6011,,
50_6011_MAR3-B1,6011,SW,3,10.179.11.33,,sw3-train-6011,,
50_6011_MAR3-B1,6011,AP,4,10.179.11.45,,ap1-train-6011,,
50_6011_MAR3-B1,6011,AP,4,10.179.11.46,,ap2-train-6011,,
50_6011_MAR3-B1,6011,AP,4,10.179.11.47,,ap3-train-6011,,
50_6011_MAR3-B1,6011,AP,4,10.179.11.48,,ap4-train-6011,,
50_6011_MAR3-B1,6011,SW,4,10.179.11.41,,sw1-train-6011,,
50_6011_MAR3-B1,6011,SW,4,10.179.11.42,,sw2-train-6011,,
50_6011_MAR3-B1,6011,SW,4,10.179.11.43,,sw3-train-6011,,
50_6011_MAR3-B1,6011,AP,5,10.179.11.55,,ap1-train-6011,,
50_6011_MAR3-B1,6011,AP,5,10.179.11.56,,ap2-train-6011,,
50_6011_MAR3-B1,6011,AP,5,10.179.11.57,,ap3-train-6011,,
50_6011_MAR3-B1,6011,AP,5,10.179.11.58,,ap4-train-6011,,
50_6011_MAR3-B1,6011,SW,5,10.179.11.51,,sw1-train-6011,,
50_6011_MAR3-B1,6011,SW,5,10.179.11.52,,sw2-train-6011,,
50_6011_MAR3-B1,6011,SW,5,10.179.11.53,,sw3-train-6011,,
50_6011_MAR3-B1,6011,AP,6,10.179.11.65,,ap1-train-6011,,
50_6011_MAR3-B1,6011,AP,6,10.179.11.66,,ap2-train-6011,,
50_6011_MAR3-B1,6011,AP,6,10.179.11.67,,ap3-train-6011,,
50_6011_MAR3-B1,6011,AP,6,10.179.11.68,,ap4-train-6011,,
50_6011_MAR3-B1,6011,SW,6,10.179.11.61,,sw1-train-6011,,
50_6011_MAR3-B1,6011,SW,6,10.179.11.62,,sw2-train-6011,,
50_6011_MAR3-B1,6011,SW,6,10.179.11.63,,sw3-train-6011,,
50_6012_MAR3-B1,6012,AP,1,10.179.12.225,00:14:5A:04:B0:C0,3623-073001-1-05-00001568-2442,AP4-v1-00145a04b0c0,6.11.2-0
50_6012_MAR3-B1,6012,AP,1,10.179.12.233,00:14:5A:04:AD:7C,3623-073001-1-05-00001773-2444,AP3-v1-00145a04ad7c,6.11.2-0
50_6012_MAR3-B1,6012,AP,1,10.179.12.234,00:14:5A:04:46:C9,3623-073001-1-05-00000524-2319,AP1-v1-00145a0446c9,6.11.2-0
50_6012_MAR3-B1,6012,AP,1,10.179.12.237,00:14:5A:04:B0:9E,3623-073001-1-05-00001563-2442,AP2-v1-00145a04b09e,6.11.2-0
50_6012_MAR3-B1,6012,SW,1,10.179.12.178,A0:59:3A:D0:81:E0,241039,nv6-A3-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,1,10.179.12.191,A0:59:3A:D0:7F:60,241019,nv6-A1-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,1,10.179.12.192,A0:59:3A:D0:77:00,240952,nv6-A2-v8-147,7.4.2
50_6012_MAR3-B1,6012,AP,2,10.179.12.223,00:14:5A:04:B0:AB,3623-073001-1-05-00001565-2442,AP4-v1-00145a04b0ab,6.11.2-0
50_6012_MAR3-B1,6012,AP,2,10.179.12.228,00:14:5A:04:AD:64,3623-073001-1-05-00001748-2444,AP3-v1-00145a04ad64,6.11.2-0
50_6012_MAR3-B1,6012,AP,2,10.179.12.232,00:14:5A:04:AD:20,3623-073001-1-05-00001745-2444,AP2-v1-00145a04ad20,6.11.2-0
50_6012_MAR3-B1,6012,AP,2,10.179.12.235,00:14:5A:04:B3:28,3623-073001-1-05-00001668-2442,AP1-v1-00145a04b328,6.11.2-0
50_6012_MAR3-B1,6012,SW,2,10.179.12.180,A0:59:3A:D0:7F:E0,241023,nv6-C2-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,2,10.179.12.183,A0:59:3A:D0:72:00,240912,nv6-C1-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,2,10.179.12.190,A0:59:3A:D0:71:A0,240909,nv6-C3-v8-147,7.4.2
50_6012_MAR3-B1,6012,AP,3,,,,,
50_6012_MAR3-B1,6012,AP,3,10.179.12.219,00:14:5A:04:B0:7B,3623-073001-1-05-00001559-2442,AP2-v1-00145a04b07b,6.11.2-0
50_6012_MAR3-B1,6012,AP,3,10.179.12.220,00:14:5A:04:B1:31,3623-073001-1-05-00001583-2442,AP4-v1-00145a04b131,6.11.2-0
50_6012_MAR3-B1,6012,AP,3,10.179.12.227,00:14:5A:04:B1:47,3623-073001-1-05-00001586-2442,AP3-v1-00145a04b147,6.11.2-0
50_6012_MAR3-B1,6012,BOX,3,10.179.12.1,7C:70:BC:70:D6:8B,box1-t12.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6012_MAR3-B1,6012,SW,3,10.179.12.179,A0:59:3A:D0:75:00,240936,nv6-D3-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,3,10.179.12.182,A0:59:3A:D0:73:A0,240925,nv6-D1-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,3,10.179.12.185,A0:59:3A:D0:36:E0,230439,nv6-D2-v8-147,7.4.2
50_6012_MAR3-B1,6012,AP,4,10.179.12.226,00:14:5A:04:B2:7C,3623-073001-1-05-00001634-2442,AP4m-v1-00145a04b27c,6.11.2-0
50_6012_MAR3-B1,6012,AP,4,10.179.12.230,00:14:5A:04:8C:01,3623-073001-1-05-00001468-2419,AP3m-v1-00145a048c01,6.11.2-0
50_6012_MAR3-B1,6012,AP,4,10.179.12.238,00:14:5A:04:B2:E8,3623-073001-1-05-00001652-2442,AP2m-v1-00145a04b2e8,6.11.2-0
50_6012_MAR3-B1,6012,AP,4,10.179.12.239,00:14:5A:04:AD:E6,3623-073001-1-05-00001778-2444,AP1m-v1-00145a04ade6,6.11.2-0
50_6012_MAR3-B1,6012,SW,4,10.179.12.186,A0:59:3A:D0:7D:A0,241005,nv6-E3-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,4,10.179.12.187,A0:59:3A:D0:3B:C0,230478,nv6-E2-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,4,10.179.12.189,A0:59:3A:D0:7D:80,241004,nv6-E1-v8-147,7.4.2
50_6012_MAR3-B1,6012,AP,5,10.179.12.218,00:14:5A:04:AE:0E,3623-073001-1-05-00001752-2444,AP1m-v1-00145a04ae0e,6.11.2-0
50_6012_MAR3-B1,6012,AP,5,10.179.12.221,00:14:5A:04:B2:61,3623-073001-1-05-00001631-2442,AP4m-v1-00145a04b261,6.11.2-0
50_6012_MAR3-B1,6012,AP,5,10.179.12.224,00:14:5A:04:B1:6A,3623-073001-1-05-00001592-2442,AP3m-v1-00145a04b16a,6.11.2-0
50_6012_MAR3-B1,6012,AP,5,10.179.12.236,00:14:5A:04:B2:DC,3623-073001-1-05-00001649-2442,AP2m-v1-00145a04b2dc,6.11.2-0
50_6012_MAR3-B1,6012,SW,5,10.179.12.193,A0:59:3A:D0:81:C0,241038,nv6-F2-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,5,10.179.12.194,A0:59:3A:D0:7C:60,240995,nv6-F3-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,5,10.179.12.195,A0:59:3A:D0:7E:00,241008,nv6-F1-v8-147,7.4.2
50_6012_MAR3-B1,6012,AP,6,10.179.12.222,00:14:5A:04:B3:44,3623-073001-1-05-00001675-2442,AP4m-v1-00145a04b344,6.11.2-0
50_6012_MAR3-B1,6012,AP,6,10.179.12.229,00:14:5A:04:B4:22,3623-073001-1-05-00001714-2442,AP3m-v1-00145a04b422,6.11.2-0
50_6012_MAR3-B1,6012,AP,6,10.179.12.231,00:14:5A:04:AD:B2,3623-073001-1-05-00001759-2444,AP2m-v1-00145a04adb2,6.11.2-0
50_6012_MAR3-B1,6012,AP,6,10.179.12.240,00:14:5A:04:AD:BA,3623-073001-1-05-00001751-2444,AP1m-v1-00145a04adba,6.11.2-0
50_6012_MAR3-B1,6012,SW,6,10.179.12.181,A0:59:3A:D0:73:40,240922,nv6-B3-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,6,10.179.12.184,A0:59:3A:D0:72:40,240914,nv6-B1-v8-147,7.4.2
50_6012_MAR3-B1,6012,SW,6,10.179.12.188,A0:59:3A:D0:73:20,240921,nv6-B2-v8-147,7.4.2
50_6015_MAR3-B1,6015,AP,1,10.179.15.222,00:14:5A:04:7F:9C,3623-073001-1-05-00001330-2406,AP4-v1-00145a047f9c,6.10.0-0
50_6015_MAR3-B1,6015,AP,1,10.179.15.229,00:14:5A:04:7D:77,3623-073001-1-05-00001193-2406,AP2-v1-00145a047d77,6.10.0-0
50_6015_MAR3-B1,6015,AP,1,10.179.15.230,00:14:5A:04:6A:C2,3623-073001-1-05-00000907-2343,AP3-v1-00145a046ac2,6.10.0-0
50_6015_MAR3-B1,6015,AP,1,10.179.15.238,00:14:5A:04:58:67,3623-073001-1-05-00000667-2333,AP1-v1-00145a045867,6.10.0-0
50_6015_MAR3-B1,6015,SW,1,10.179.15.188,A0:59:3A:D0:57:60,240699,nv6-A1-v7-143,7.4.2
50_6015_MAR3-B1,6015,SW,1,10.179.15.189,A0:59:3A:D0:5E:80,240756,nv6-A3-v7-143,7.4.2
50_6015_MAR3-B1,6015,SW,1,10.179.15.195,A0:59:3A:D0:53:60,240667,fv6-A2-v8-190,7.4.2
50_6015_MAR3-B1,6015,AP,2,10.179.15.218,00:14:5A:04:7E:EB,3623-073001-1-05-00001286-2406,AP4-v1-00145a047eeb,6.10.0-0
50_6015_MAR3-B1,6015,AP,2,10.179.15.221,00:14:5A:04:7F:33,3623-073001-1-05-00001304-2406,AP3-v1-00145a047f33,6.10.0-0
50_6015_MAR3-B1,6015,AP,2,10.179.15.225,00:14:5A:04:7F:F4,3623-073001-1-05-00001352-2406,AP1-v1-00145a047ff4,6.10.0-0
50_6015_MAR3-B1,6015,AP,2,10.179.15.232,00:14:5A:04:7E:87,3623-073001-1-05-00001261-2406,AP2-v1-00145a047e87,6.10.0-0
50_6015_MAR3-B1,6015,SW,2,10.179.15.178,A0:59:3A:D0:5E:60,240755,fv6-C2-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,2,10.179.15.182,A0:59:3A:D0:5A:40,240722,fv6-C3-v8-190,7.4.2
50_6015_MAR3-B1,6015,SW,2,10.179.15.183,A0:59:3A:D0:46:60,230563,fv6-C1-v8-190,7.4.2
